126	1037-9614-FFFF-FFFF-FFFF-0002	2	291.796875	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501717065	2515837516	1.000000	-54
127	1037-9654-FFFF-FFFF-FFFF-0022	2	293.554688	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501720589	2515837740	1.000000	-50
128	1037-9654-FFFF-FFFF-FFFF-0023	2	323.789063	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501724073	2515837903	1.000000	-52
129	1037-9654-FFFF-FFFF-FFFF-0016	2	333.984375	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501727447	2515838018	1.000000	-48
130	1037-9741-FFFF-FFFF-FFFF-0004	2	129.726563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501731703	2515838131	1.000000	-55
131	E200-3031-2507-0121-2700-08D6	2	259.804688	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501735241	2515838245	1.000000	-61
132	1037-9654-FFFF-FFFF-FFFF-0016	2	334.687500	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501741685	2515869162	1.000000	-48
133	1037-9654-FFFF-FFFF-FFFF-0017	2	42.539063	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501745111	2515869295	1.000000	-49
134	1037-9654-FFFF-FFFF-FFFF-0022	2	292.500000	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501750874	2515869422	1.000000	-50
135	E200-3031-2507-0121-2700-08D6	2	259.453125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501755292	2515869551	1.000000	-61
136	1037-9741-FFFF-FFFF-FFFF-0004	2	130.429688	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501758722	2515869665	1.000000	-55
137	1037-9614-FFFF-FFFF-FFFF-0002	2	293.906250	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501763024	2515869777	1.000000	-54
138	1037-9654-FFFF-FFFF-FFFF-0023	2	322.734375	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501766568	2515869889	1.000000	-52
139	1037-9654-FFFF-FFFF-FFFF-0023	2	322.382813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501841055	2515966282	1.000000	-52
140	1037-9654-FFFF-FFFF-FFFF-0022	2	293.906250	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501844715	2515966581	1.000000	-50
141	1037-9614-FFFF-FFFF-FFFF-0002	2	112.148438	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501848874	2515966696	1.000000	-54
142	1037-9654-FFFF-FFFF-FFFF-0017	2	41.484375	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501853378	2515966809	1.000000	-49
143	1037-9654-FFFF-FFFF-FFFF-0016	2	331.875000	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501856852	2515966921	1.000000	-48
144	1037-9741-FFFF-FFFF-FFFF-0004	2	131.835938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501860383	2515967047	1.000000	-55
145	E200-3031-2507-0121-2700-08D6	2	260.507813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501863887	2515967164	1.000000	-61
146	1037-9654-FFFF-FFFF-FFFF-0016	2	331.875000	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501871114	2515997398	1.000000	-48
147	1037-9654-FFFF-FFFF-FFFF-0017	2	43.593750	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501875364	2515997516	1.000000	-49
148	1037-9654-FFFF-FFFF-FFFF-0022	2	293.203125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501878852	2515997630	1.000000	-50
149	1037-9614-FFFF-FFFF-FFFF-0002	2	112.500000	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501882347	2515997758	1.000000	-54
150	1037-9654-FFFF-FFFF-FFFF-0023	2	320.976563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501887751	2515997969	1.000000	-52
151	1037-9741-FFFF-FFFF-FFFF-0004	2	131.835938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501891281	2515998198	1.000000	-55
152	E200-3031-2507-0121-2700-08D6	2	261.914063	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501894825	2515998531	1.000000	-61
153	1037-9654-FFFF-FFFF-FFFF-0017	2	41.835938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501965776	2516094750	1.000000	-49
154	1037-9654-FFFF-FFFF-FFFF-0022	2	293.554688	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501971355	2516094870	1.000000	-50
155	1037-9654-FFFF-FFFF-FFFF-0016	2	332.929688	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501974772	2516094983	1.000000	-48
156	E200-3031-2507-0121-2700-08D6	2	258.750000	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501979732	2516095096	1.000000	-61
157	1037-9741-FFFF-FFFF-FFFF-0004	2	315.351563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501983342	2516095208	1.000000	-55
158	1037-9614-FFFF-FFFF-FFFF-0002	2	292.851563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501986797	2516095319	1.000000	-54
159	1037-9654-FFFF-FFFF-FFFF-0023	2	321.679688	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501990263	2516095446	1.000000	-52
160	1037-9654-FFFF-FFFF-FFFF-0017	2	43.593750	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501999883	2516125411	1.000000	-49
161	1037-9614-FFFF-FFFF-FFFF-0002	2	111.796875	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502004203	2516125542	1.000000	-54
162	1037-9654-FFFF-FFFF-FFFF-0016	2	331.875000	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502007597	2516125656	1.000000	-48
163	1037-9654-FFFF-FFFF-FFFF-0022	2	294.257813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502012120	2516125769	1.000000	-50
164	1037-9741-FFFF-FFFF-FFFF-0004	2	313.593750	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502015532	2516125881	1.000000	-55
165	1037-9654-FFFF-FFFF-FFFF-0023	2	322.382813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502019295	2516125992	1.000000	-52
166	E200-3031-2507-0121-2700-08D6	2	259.101563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502022777	2516126110	1.000000	-61
167	1037-9654-FFFF-FFFF-FFFF-0016	2	332.578125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502095539	2516222651	1.000000	-48
168	1037-9741-FFFF-FFFF-FFFF-0004	2	312.539063	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502099111	2516222784	1.000000	-55
169	E200-3031-2507-0121-2700-08D6	2	259.101563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502102453	2516222898	1.000000	-61
170	1037-9654-FFFF-FFFF-FFFF-0017	2	42.539063	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502105821	2516223011	1.000000	-49
171	1037-9654-FFFF-FFFF-FFFF-0022	2	293.203125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502109362	2516223123	1.000000	-50
172	1037-9654-FFFF-FFFF-FFFF-0023	2	322.382813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502116630	2516223235	1.000000	-52
173	1037-9614-FFFF-FFFF-FFFF-0002	2	295.312500	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502120305	2516223346	1.000000	-54
174	1037-9654-FFFF-FFFF-FFFF-0022	2	293.203125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502127841	2516252402	1.000000	-50
175	1037-9654-FFFF-FFFF-FFFF-0023	2	322.031250	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502131564	2516252534	1.000000	-52
176	1037-9654-FFFF-FFFF-FFFF-0016	2	332.226563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502134997	2516252664	1.000000	-48
177	1037-9614-FFFF-FFFF-FFFF-0002	2	117.070313	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502139155	2516252790	1.000000	-54
178	1037-9741-FFFF-FFFF-FFFF-0004	2	311.835938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502142746	2516252902	1.000000	-55
179	1037-9654-FFFF-FFFF-FFFF-0017	2	42.890625	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502146149	2516253024	1.000000	-49
180	E200-3031-2507-0121-2700-08D6	2	260.507813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000502149691	2516253138	1.000000	-61
